,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Sex
13,0.09167250663435374,-0.02903671234426159,0.13111745452028825,-0.2941734488767407,-0.39140716585749713,-0.08753201724211666,-0.24306221979699105,0.020570719590336,F
14,-0.4496398881842701,-0.5329268139727642,-0.9448699866019973,-0.7204167265147347,-0.8645157253893376,-0.9132534436527283,-0.38675482685190615,0.020570719590336,F
15,-0.19980339826798219,-0.07942572250711186,-0.22754502585380668,-0.334962279272721,-0.4567412050309418,-0.4342437763979536,0.008399842549110562,0.6409598584266768,M
16,-1.407346432863373,-1.288761966415517,-1.3035324669760926,-1.0977134076775523,-1.1911859212565608,-1.2873371837945522,-0.8896789515441093,-0.9100129886641751,I
17,-0.6994763781005576,-0.6840938444613145,-0.9448699866019973,-0.7703830437498105,-0.7721469113855022,-0.8539474848497562,-0.7819094962529229,0.020570719590336,F
18,-1.324067602891277,-1.1375949359269668,-1.4230866271007911,-1.1690938608705177,-1.1821743296464304,-1.2554032059775675,-0.9974484068352957,-0.9100129886641751,M
19,-0.6161975481284616,-0.8856498851127155,-0.9448699866019973,-0.9131439501357415,-0.8509983379741421,-0.9634354087937047,-0.8896789515441093,-0.2896238498278344,M
20,-1.407346432863373,-1.288761966415517,-1.0644241467266957,-1.1894882760685077,-1.1889330233540283,-1.0820473263996488,-1.1770641656539398,0.3307652890085064,M
21,-1.199149357933133,-1.3391509765783673,-0.9448699866019973,-1.2302771064644882,-1.258772858332538,-1.2006592440055932,-1.105217862126482,0.020570719590336,I
22,0.34150899655064076,0.3236863587956897,0.3702257747696853,0.22588413867200793,0.30699118392760055,0.30479971022369856,0.22393875313148354,0.6409598584266768,F
23,0.21659075159249772,0.07174130798143838,-0.10799086572910815,-0.13305756881261865,-0.18639345672703297,0.26830373557571574,-0.2789853715607197,-0.2896238498278344,F
24,0.7579031464111207,0.7267984400984913,0.6093340950190824,0.678640156067389,0.6922367252606707,1.098587158817325,0.47540081547758495,0.020570719590336,F
25,0.2998695815645937,0.3236863587956897,0.011563294395590387,0.20345028195421877,0.104230372699669,0.06757587501181024,0.4394776637138561,0.3307652890085064,F
26,0.46642724150878473,0.42446437912139023,1.087550735517876,0.3400928637807528,0.15829992236045082,0.8339913426194498,0.3317082084226696,0.3307652890085064,F
27,0.5497060714808807,0.37407536895854,0.011563294395590387,0.2085488857537164,-0.015173216134557499,0.4872795834636129,0.29578505665894117,0.6409598584266768,M
28,0.6746243164390247,0.676409429935641,0.9679965753931773,0.2197658141126109,0.15604702445791824,0.35041967853367717,0.40355451195012726,1.5715435666811879,M
29,0.4247878265227367,0.1725193283071389,0.011563294395590387,0.07088658316728295,0.15154122865285308,0.42341162782964287,-0.2789853715607197,0.3307652890085064,M
30,0.46642724150878473,0.6260204197727908,0.6093340950190824,0.34417174682035084,0.15379412655538566,0.5602715327595783,0.6550165742962291,0.020570719590336,M
31,1.2992155412297446,1.5330226027040954,0.6093340950190824,1.6524734817714184,1.109022837229197,0.9115452887464134,1.589018520153178,1.5715435666811879,F
32,1.1742972962716005,1.1802995315641436,0.6093340950190824,1.0386015843119152,0.8657098637556788,1.6140928007200825,0.798709181351144,2.5021272749356993,M
33,1.2992155412297446,1.432244582378395,0.8484424152684789,1.9767446834194617,2.052987058390345,1.9334325788899325,1.553095368389449,2.8123218443538693,F
34,1.5074126161599835,1.432244582378395,1.4462132158919714,1.796254108917249,1.2329322218684884,2.1067884584678507,1.8045574307355505,0.9511544278448472,F
35,-0.49127930317031765,-0.5329268139727642,-0.8253158264772991,-0.7122589604355386,-0.5964208749879614,-0.5163597193559151,-0.8178326480166517,-0.5998184192460048,M
36,0.13331192162040173,0.676409429935641,0.3702257747696853,0.7918291604162345,0.7710881518493106,1.1578931176202971,0.7268628778236867,1.8817381360993584,F
37,-0.6161975481284616,-0.5329268139727642,-0.8253158264772991,-0.624562975084181,-0.55136291693731,-0.5847896718208828,-0.6741400409617366,-0.5998184192460048,F
38,0.4247878265227367,0.37407536895854,-0.10799086572910815,0.11065569280336365,0.09747167899207128,0.20899777677274356,0.15209244960402588,0.3307652890085064,F
39,-1.407346432863373,-1.1879839460898172,-1.1839783068513943,-1.0222540714449888,-1.01545988485902,-0.8630714785117519,-1.0692947103627533,-0.2896238498278344,M
40,-0.6161975481284616,-0.7344828546241647,-0.8253158264772991,-0.8234085232645849,-0.7789056050930998,-0.8174515102017734,-0.8896789515441093,-0.2896238498278344,F
41,0.21659075159249772,0.1725193283071389,-0.10799086572910815,0.046413284929694765,0.011861558695833408,0.14056782430777595,0.22393875313148354,1.2613489972630176,F
42,-2.365052977542476,-2.346931179835372,-2.25996574797368,-1.5474102627932347,-1.4773039548781974,-1.4333210823864837,-1.5722188350549566,-1.530402127500516,I
43,-2.6565288824448117,-2.5988762306496236,-2.0208574277242835,-1.6045146253476072,-1.5043387297085884,-1.510875028513447,-1.6296958778769224,-1.530402127500516,I
44,-2.6148894674587635,-2.5988762306496236,-2.140411587848982,-1.6045146253476072,-1.5403850961491097,-1.5336850126684363,-1.6081419868186853,-1.8405966969186864,I
45,-1.115870527961037,-1.1375949359269668,-1.0644241467266957,-1.2761645406599658,-1.2249793897945496,-1.237155218653576,-1.1770641656539398,-0.9100129886641751,I
46,-0.4496398881842701,-0.38175978348421347,-0.46665334610320375,-0.5083148084556371,-0.2990383518536618,0.42341162782964287,-0.7100631927254653,-0.2896238498278344,M
47,-0.5329187181563656,-0.33137077332136317,-0.46665334610320375,-0.7510083493117198,-0.8194577673386862,-0.6440956306238549,-0.6382168891980078,-0.9100129886641751,F
48,-1.6571829227796604,-1.641485037555469,-1.6621949473501878,-1.3618210844915246,-1.279048939455331,-1.4150730950624921,-1.3926030762363124,-1.2202075580823455,I
49,0.00839367666225776,0.1725193283071389,0.4897799348943839,0.013782220612910505,-0.021931909842155223,0.3002377133927007,0.04432299431283939,-0.2896238498278344,F
50,-0.03324573832379023,0.021352297818588113,-0.46665334610320375,-0.4767034648987525,-0.5446042232297122,-0.6349716369618592,-0.3508316750881773,-0.5998184192460048,I
51,-1.0325916979889411,-0.8856498851127155,-1.0644241467266957,-1.0722203886800648,-1.0177127827615526,-1.1002953137236402,-0.9974484068352957,-0.9100129886641751,M
52,-0.3247216432261261,-0.48253780380991396,-0.22754502585380668,-0.5858135862079997,-0.44998251132334405,-0.7718315418917948,-0.5663705856705501,0.020570719590336,M
53,-0.4496398881842701,-0.48253780380991396,-0.46665334610320375,-0.7163378434751366,-0.6707665057715364,-0.6851536021028356,-0.6382168891980078,0.020570719590336,F
54,-0.9909522830028931,-0.9864279054384161,-0.9448699866019973,-0.9049861840565454,-0.8397338484614794,-0.8128895133707755,-0.925602103307838,-0.9100129886641751,M
55,-0.19980339826798219,-0.07942572250711186,0.011563294395590387,-0.3410806038321181,-0.46349989873853953,-0.046474045763136206,-0.13529276450580455,-0.5998184192460048,F
56,-0.6578369631145096,-0.5833158241356144,-0.46665334610320375,-0.7877182966681021,-0.7541237281652415,-0.7763935387227927,-0.7459863444891941,-0.5998184192460048,M
57,-0.4496398881842701,-0.23059275299566265,-0.10799086572910815,-0.48792039325764697,-0.3733839826372365,-0.5528556940038979,-0.49452428214309246,-0.5998184192460048,M
58,-2.3234135625564276,-2.195764149346821,-1.901303267599585,-1.5147791984764507,-1.4299930989250136,-1.5199990221754427,-1.5362956832912278,-1.8405966969186864,I
59,-0.1581639832819342,-0.07942572250711186,-0.3470991859785052,-0.5011767631363407,-0.5108107546917237,-0.46161575738394073,-0.45860113037936384,-0.9100129886641751,F
60,-0.6161975481284616,-0.6337048342984648,-0.8253158264772991,-0.8509409837818716,-0.8081932778260233,-0.6212856464688656,-0.7459863444891941,-0.9100129886641751,M
61,-0.1581639832819342,-0.02903671234426159,-0.7057616663526005,-0.415520219304782,-0.24496880219287995,-0.18789594752406955,-0.45860113037936384,-0.2896238498278344,M
62,0.05003309164830575,0.021352297818588113,-0.22754502585380668,-0.2697001506391525,-0.2584861896080754,0.11775784015278667,-0.2789853715607197,0.020570719590336,F
63,-0.8243946230587016,-0.8352608749498652,-1.0644241467266957,-0.918242553935239,-0.8509983379741421,-0.9178154404837261,-0.9974484068352957,-0.9100129886641751,M
64,-0.03324573832379023,-0.07942572250711186,-0.46665334610320375,-0.5072950876957377,-0.5648803043525052,-0.44792976689094716,-0.38675482685190615,-0.5998184192460048,M
65,-0.40800047319822214,-0.5329268139727642,-0.46665334610320375,-0.7112392396756391,-0.5648803043525052,-0.7216495767508184,-0.7459863444891941,-0.5998184192460048,M
66,0.34150899655064076,0.3236863587956897,0.4897799348943839,0.17591782143693216,-0.0241848077446878,0.11775784015278667,0.5831702707687715,0.6409598584266768,F
67,0.5913454864669286,0.877965470587042,1.087550735517876,0.9305111837625671,0.2551745321693513,0.3960396468436557,1.7686342789718217,0.9511544278448472,F
68,-0.40800047319822214,-0.18020374283281237,-0.46665334610320375,-0.6082474429257889,-0.6572491183563409,-0.5939136654828785,-0.49452428214309246,0.020570719590336,F
69,-1.7821011677378042,-1.7422630578811695,-1.6621949473501878,-1.3822154996895146,-1.3353713870186454,-1.2782131901325564,-1.3926030762363124,-1.2202075580823455,I
70,0.2582301665785457,0.1725193283071389,-0.22754502585380668,-0.1269392442532216,-0.4297064302005509,-0.11490399822810382,0.2598619048952124,0.9511544278448472,M
71,-1.0325916979889411,-0.8856498851127155,-0.7057616663526005,-0.9702483126901139,-0.9861722121260965,-0.7490215577368056,-0.9974484068352957,-0.5998184192460048,F
72,0.5913454864669286,0.676409429935641,0.728888255143781,0.853012406010205,0.5435454636935207,0.40516364050565146,1.337556457807076,3.12251641377204,F
73,0.3831484115366887,0.7267984400984913,0.8484424152684789,0.726567031782666,0.5165106888631298,0.733627412337497,1.014248091933517,0.3307652890085064,M
74,0.6746243164390247,0.42446437912139023,1.326659055767273,0.5491356195601519,0.5480512594985859,0.9936612317043743,0.5472471190050426,0.9511544278448472,F
75,0.6329849014529767,0.676409429935641,0.2506716146449868,0.364566162018341,0.3745781210035778,0.3686676658576686,0.29578505665894117,1.5715435666811879,F
76,0.5913454864669286,0.676409429935641,0.011563294395590387,0.2350616255111034,0.014114456598365983,0.07669986867380595,0.5472471190050426,-0.2896238498278344,M
77,0.6329849014529767,0.6260204197727908,0.2506716146449868,0.19019391207552527,0.01636735450089856,0.12231983698378453,0.47540081547758495,0.020570719590336,F
78,0.2582301665785457,0.1725193283071389,0.011563294395590387,-0.08309125157754264,-0.34860210570937844,-0.19245794435506738,0.3317082084226696,0.3307652890085064,F
79,0.7579031464111207,0.676409429935641,0.728888255143781,0.5583131063992474,0.4962346077403366,0.5009655739566062,0.7627860295874151,1.2613489972630176,F
80,0.4247878265227367,0.37407536895854,0.011563294395590387,0.22894330095170634,0.11324196430979931,0.6515114693795355,0.3317082084226696,-0.2896238498278344,F
81,0.7995425613971686,1.0291325010755927,0.8484424152684789,1.603526885296242,0.6809722357480076,0.1040718496597931,3.1337140459935164,0.6409598584266768,M
82,-0.03324573832379023,0.1725193283071389,0.6093340950190824,0.32581677314215973,0.16505861606804853,0.40516364050565146,0.5831702707687715,1.8817381360993584,F
83,0.5913454864669286,0.676409429935641,0.4897799348943839,0.9967930331560351,0.2191281657288301,0.4872795834636129,2.4511741624826686,3.4327109831902103,M
84,0.46642724150878473,0.42446437912139023,0.011563294395590387,0.3757830903772353,0.09296588318700613,0.32304769754769,0.8705554848786017,1.2613489972630176,M
85,0.3831484115366887,0.575631409609941,0.9679965753931773,0.9509055989605574,-0.09177174482066482,0.38235365635066215,1.4453259130982625,0.6409598584266768,F
86,0.8411819763832166,0.575631409609941,0.011563294395590387,0.7469614469806561,0.5548099532061836,0.22268376726573713,1.1579406989884322,0.9511544278448472,M
87,0.2998695815645937,0.3236863587956897,0.4897799348943839,0.07292602468708197,-0.1300710091637186,0.24549375142072644,0.15209244960402588,0.020570719590336,M
88,-0.5329187181563656,-0.5329268139727642,-0.22754502585380668,-0.6357799034430756,-0.6257085477208848,-0.6075996559758721,-0.5304474339068213,-0.2896238498278344,F
89,0.4247878265227367,0.42446437912139023,0.4897799348943839,0.30338291642437054,-0.20666953784982617,0.45990760247762574,0.6550165742962291,0.6409598584266768,F
90,0.34150899655064076,0.1725193283071389,-0.10799086572910815,-0.03516437586226588,-0.08276015321053451,-0.11946599505910167,0.11616929784029704,1.5715435666811879,M
91,0.2582301665785457,0.3236863587956897,0.2506716146449868,-0.15039282173091018,-0.23595721058274965,-0.2563258999890374,0.15209244960402588,0.6409598584266768,M
92,0.5913454864669286,0.575631409609941,0.8484424152684789,0.5838061253967349,0.18984049299590688,0.6697594567035269,1.0860943954609747,0.9511544278448472,M
93,0.8411819763832166,0.877965470587042,0.6093340950190824,0.88360402880719,0.6652019504302799,1.2536950510712521,1.0860943954609747,0.020570719590336,F
94,1.4241337861878876,1.5330226027040954,1.2071048956425745,1.3567544614005613,1.0301714106405566,1.4772328957901473,1.7686342789718217,1.5715435666811879,M
95,1.1742972962716005,1.281077551889844,1.326659055767273,1.5851719116180512,0.9738489630772424,1.8923746074109518,1.7327111272080928,1.2613489972630176,M
96,0.09167250663435374,0.27329734863283944,0.2506716146449868,-0.21157606732488066,-0.40717745117522514,-0.38406181125697714,0.08024614607656821,-0.2896238498278344,M
97,-0.4496398881842701,-0.33137077332136317,-0.22754502585380668,-0.6235432543242815,-0.6549962204538083,-0.4433677700599493,-0.6741400409617366,-0.5998184192460048,M
98,-0.4496398881842701,-0.38175978348421347,-0.22754502585380668,-0.624562975084181,-0.7135715659196552,-0.4342437763979536,-0.5304474339068213,-0.9100129886641751,M
99,-0.40800047319822214,-0.33137077332136317,-0.3470991859785052,-0.5103542499754361,-0.36887818683217133,-0.8721954721737475,-0.6022937374342789,0.020570719590336,F
100,-1.365707017877325,-1.4399289969040678,-1.0644241467266957,-1.218040457345694,-1.1461279632059094,-1.2280312249915804,-1.1770641656539398,-0.9100129886641751,I
101,0.21659075159249772,0.27329734863283944,0.13111745452028825,0.02907803201140301,-0.14133549867638148,0.09950985282879524,0.11616929784029704,1.5715435666811879,M
102,0.05003309164830575,0.27329734863283944,0.4897799348943839,0.11065569280336365,-0.1954050483371633,-0.15139997287608667,0.6909397260599579,1.5715435666811879,M
103,0.05003309164830575,0.07174130798143838,0.011563294395590387,-0.21361550884467967,-0.22018692526502162,-0.11946599505910167,-0.24306221979699105,0.020570719590336,M
104,0.6746243164390247,0.6260204197727908,0.4897799348943839,0.7031134543049772,0.6223968902821608,0.5465855422665847,0.7627860295874151,0.6409598584266768,M
105,-0.03324573832379023,0.021352297818588113,0.3702257747696853,-0.2074971842852826,-0.30804994346379205,0.02651790353282952,-0.027523309214618267,0.6409598584266768,F
106,0.1749513366064497,0.22290833846998917,0.6093340950190824,-0.054539070300356415,-0.2967854539511292,0.02195590670183166,0.29578505665894117,0.3307652890085064,F
107,-0.19980339826798219,-0.07942572250711186,-0.3470991859785052,-0.32884395471332395,-0.44322381761574636,-0.44792976689094716,-0.13529276450580455,0.020570719590336,F
108,-0.1165245682958862,-0.18020374283281237,-0.10799086572910815,-0.3981849663864905,-0.5783976917677007,-0.0145400679461512,-0.2789853715607197,-0.2896238498278344,F
109,-0.7411157930866056,-0.12981473266996213,-0.8253158264772991,-0.9488341767322243,-1.0064482932488896,-0.7535835545678033,-0.7819094962529229,-0.2896238498278344,F
110,-0.24144281325403016,-0.12981473266996213,-0.3470991859785052,-0.5858135862079997,-0.5491100190347774,-0.42055778590496,-0.6022937374342789,-0.2896238498278344,M
111,-0.49127930317031765,-0.48253780380991396,-0.8253158264772991,-0.8111718741457908,-0.8442396442665445,-0.671467611609842,-0.45860113037936384,-0.2896238498278344,M
112,-0.7411157930866056,-0.8856498851127155,-1.4230866271007911,-1.0120568638459937,-0.9501258456855755,-1.0683613359066553,-0.9615252550715668,-0.2896238498278344,I
113,-0.8243946230587016,-0.5833158241356144,-0.8253158264772991,-0.8886706518981533,-1.0334830680792806,-1.072923332737653,-0.5304474339068213,-0.2896238498278344,M
114,0.1749513366064497,0.021352297818588113,-0.3470991859785052,-0.2758184751985495,-0.27876227073086857,-0.31563185879200956,-0.2071390680332622,0.3307652890085064,F
115,0.05003309164830575,0.07174130798143838,-0.586207506227902,-0.48384151021804894,-0.5693861001575704,-0.20158193801706312,-0.422677978615635,0.3307652890085064,F
116,-0.28308222824007817,-0.33137077332136317,-0.10799086572910815,-0.44101323830226963,-0.4680056945436047,-0.7170875799198206,-0.13529276450580455,0.3307652890085064,F
117,-0.6994763781005576,-0.6840938444613145,-0.8253158264772991,-0.8703156782199621,-1.0312301701767481,-0.7763935387227927,-0.5304474339068213,0.020570719590336,M
118,0.2998695815645937,0.22290833846998917,0.2506716146449868,0.10963597204346404,-0.05797827628267643,-0.07840802358012121,0.5113239672413138,-0.2896238498278344,F
119,-0.9909522830028931,-1.0368169156012663,-1.3035324669760926,-1.1588966532715228,-1.1033229030577905,-1.1048573105546382,-1.105217862126482,-0.5998184192460048,M
120,-0.4496398881842701,-0.4321487936470637,-0.8253158264772991,-0.8325860101036805,-0.8847918065121307,-0.7034015894268271,-0.7100631927254653,-0.2896238498278344,F
121,-1.157509942947085,-1.1375949359269668,-1.3035324669760926,-1.1731727439101156,-1.1551395548160397,-1.1231052978786296,-1.105217862126482,-0.9100129886641751,I
122,-0.07488515330983822,0.1725193283071389,0.011563294395590387,-0.12795896501312098,-0.2494745979979451,-0.07384602674912336,0.11616929784029704,1.2613489972630176,F
123,-1.282428187905229,-1.4399289969040678,-1.5426407872254895,-1.253730683942177,-1.2137149002818863,-1.1824112566816016,-1.2129873174176684,-1.2202075580823455,M
124,-1.365707017877325,-1.288761966415517,-1.4230866271007911,-1.332249182454439,-1.2542670625274728,-1.1869732535125996,-1.2129873174176684,-1.2202075580823455,I
125,-2.1152164876261876,-2.145375139183971,-1.901303267599585,-1.541291938233838,-1.490821342293393,-1.4333210823864837,-1.500372531527499,-1.530402127500516,I
126,-1.2407887729191809,-1.3391509765783673,-1.1839783068513943,-1.2047840874670006,-1.1348634736932466,-1.1504772788646167,-1.2129873174176684,-1.2202075580823455,I
127,-1.157509942947085,-1.1879839460898172,-1.3035324669760926,-1.179291068469513,-1.1145873925704533,-1.0911713200616446,-1.141141013890211,-0.5998184192460048,I
128,1.4657732011739355,1.281077551889844,0.4897799348943839,1.8288851732340332,1.219414834453293,0.7564373964924862,2.1637889483728387,2.8123218443538693,M
129,1.5490520311460314,1.3314665620526944,0.6093340950190824,2.3050947681071032,1.8344559618446852,0.733627412337497,3.888100233031821,2.5021272749356993,M
130,0.5913454864669286,0.7267984400984913,0.6093340950190824,0.88360402880719,0.5593157490112488,0.9343552729014022,1.2297870025158895,2.191932705517529,M
131,-0.6994763781005576,-0.5833158241356144,-0.3470991859785052,-0.8672565159402637,-0.830722256851349,-1.072923332737653,-0.7890941266056687,-0.2896238498278344,F
132,-1.6571829227796604,-1.4903180070669182,-1.1839783068513943,-1.2996181181376547,-1.2362438793072121,-1.3192711616115371,-1.2704643602396346,-0.9100129886641751,F
133,-1.4489858478494209,-1.4903180070669182,-1.0644241467266957,-1.2598490085015739,-1.231738083502147,-1.1367912883716231,-1.22735657812316,-0.9100129886641751,I
134,-2.156855902612236,-2.094986129021121,-1.7817491074748864,-1.491325620998762,-1.439004690535144,-1.4606930633724708,-1.5147417922329904,-0.9100129886641751,I
135,-0.8243946230587016,-0.784871864787015,-0.586207506227902,-0.8621579121407661,-0.8825389086095982,-0.9086914468217304,-0.7423940293128212,-0.5998184192460048,F
136,-1.8237405827238524,-1.7926520680440194,-1.4230866271007911,-1.3720182920905197,-1.3150953058958523,-1.3329571521045307,-1.371049185178075,-0.9100129886641751,F
137,-1.4906252628354688,-1.5407070172297683,-1.1839783068513943,-1.2812631444594635,-1.195691717061626,-1.3785771204145094,-1.2632797298868887,-0.2896238498278344,M
138,-0.9909522830028931,-0.8352608749498652,-0.7057616663526005,-0.9651497088906164,-0.9388613561729126,-1.072923332737653,-0.8753096908386178,-0.2896238498278344,F
139,-1.2407887729191809,-1.2383729562526673,-1.0644241467266957,-1.1741924646700153,-1.1866801254514956,-1.1231052978786296,-1.051333134480889,-0.2896238498278344,M
140,0.34150899655064076,0.37407536895854,0.3702257747696853,-0.00559247382518026,-0.08276015321053451,0.227245764096735,0.062284570194703806,0.020570719590336,F
141,0.21659075159249772,0.42446437912139023,0.13111745452028825,-0.1789450030080964,-0.29002676024353147,-0.33844184294699886,0.19879254689687337,0.020570719590336,F
142,1.0493790513134567,1.1299105214012934,1.2071048956425745,1.0518579541906088,0.7192715000910617,1.1442071271273035,1.49202601039111,1.8817381360993584,M
143,0.2998695815645937,0.4748533892842405,0.3702257747696853,-0.06473627789935149,-0.08726594901559967,0.08582386233580167,0.026361418430974976,0.3307652890085064,M
144,-0.40800047319822214,-0.33137077332136317,-0.22754502585380668,-0.6347601826831761,-0.6842838931867318,-0.5847896718208828,-0.49452428214309246,0.020570719590336,M
145,-0.28308222824007817,-0.2809817631585129,-0.3470991859785052,-0.570517774809507,-0.5153165504967888,-0.6669056147788442,-0.4657857607321096,0.020570719590336,F
146,-0.5329187181563656,-0.5833158241356144,-0.46665334610320375,-0.6398587864826736,-0.6099382624031569,-0.6623436179478464,-0.5915167919051603,0.020570719590336,M
147,-2.0319376576540917,-2.044597118858271,-1.4230866271007911,-1.4311620961646911,-1.3849351408743622,-1.29189918062555,-1.4141569672945498,-0.2896238498278344,I
148,-2.906365372361099,-2.8004322713010237,-2.0208574277242835,-1.625928761305497,-1.5719256667845656,-1.5884289746404106,-1.6261035627005496,-1.530402127500516,I
149,-2.9480047873471467,-2.8004322713010237,-1.0644241467266957,-1.6289879235851954,-1.5606611772719028,-1.574742984147417,-1.644065138582414,-1.8405966969186864,I
150,0.5497060714808807,0.676409429935641,0.13111745452028825,0.45736075116919594,0.3700723251985127,0.7427514059994926,0.6190934225325002,1.5715435666811879,M
151,0.6746243164390247,0.9283544807498924,1.087550735517876,0.5909441707160316,0.4939817098378041,0.7108174281825077,0.6909397260599579,-0.2896238498278344,F
152,0.9244608063553126,1.079521511238443,1.2071048956425745,1.1069228752251818,0.6629490525277469,1.135083133465308,1.5171722166257202,0.020570719590336,F
153,0.6746243164390247,0.7771874502613415,0.4897799348943839,0.46449879648849257,0.04790792513635462,0.5009655739566062,0.8346323331148728,0.020570719590336,F
154,0.34150899655064076,0.42446437912139023,-0.10799086572910815,0.32581677314215973,0.12450645382246218,-0.2836978809750245,0.5113239672413138,0.6409598584266768,F
155,-0.07488515330983822,-0.02903671234426159,-0.22754502585380668,-0.2176943918842777,-0.17738186511690268,-0.452491763721945,-0.2071390680332622,0.020570719590336,M
156,0.4247878265227367,0.5252423994470907,1.2071048956425745,0.3370337015010542,0.14703543284778794,0.5648335295905762,0.7268628778236867,0.9511544278448472,F
157,1.0077396363274085,0.7771874502613415,1.8048756962660664,1.3975432917965416,0.8409279868278207,0.7381894091684948,2.8463288318836857,1.8817381360993584,M
158,0.46642724150878473,0.4748533892842405,0.728888255143781,0.16062201003843943,0.06593110835661523,0.3002377133927007,0.3317082084226696,0.9511544278448472,F
159,0.4247878265227367,0.5252423994470907,0.6093340950190824,0.6021610990749263,-0.2742564749258034,-0.01910206477714906,1.4453259130982625,0.9511544278448472,F
160,0.6746243164390247,0.575631409609941,0.6093340950190824,0.4634790757285932,0.27995640909720965,0.6104534979005548,0.7268628778236867,0.9511544278448472,M
161,0.6746243164390247,0.7771874502613415,0.4897799348943839,0.8020263680152294,0.7688352539467783,0.7016934345205119,0.29578505665894117,0.9511544278448472,F
162,0.7162637314250726,0.7771874502613415,0.8484424152684789,0.8479138022107071,0.8319163952176905,1.0620911841693421,0.7627860295874151,0.6409598584266768,M
163,1.6739702761041755,1.5330226027040954,1.6853215361413678,2.6762731247105234,1.309530750554596,1.983614544030909,5.504642062399616,2.5021272749356993,F
164,1.0493790513134567,1.3818555722155448,2.163538176640162,1.882930373508707,0.9062620260012652,0.9936612317043743,4.139562295377922,1.8817381360993584,F
165,1.6739702761041755,1.6338006230297948,1.2071048956425745,3.51040470630832,3.20421788658449,2.7591540053005437,3.492945563630804,1.2613489972630176,M
166,1.6739702761041755,1.6841896331926451,0.8484424152684789,2.6416026188739403,1.8276972681370878,2.471748204947679,4.3910243577240236,3.12251641377204,F
167,1.2992155412297446,1.6338006230297948,1.5657673760166693,2.0664801102906183,1.196885855427967,2.0748544806508655,2.9540982871748724,3.12251641377204,F
168,1.5074126161599835,1.5330226027040954,1.924429856390765,2.3499624815426814,2.064251547903008,1.167017111282293,3.7444076259769057,1.2613489972630176,M
169,1.2992155412297446,1.079521511238443,0.8484424152684789,1.6106649306155387,0.6899838273581379,2.083978474312861,2.7385593765924994,0.6409598584266768,F
170,1.4241337861878876,1.432244582378395,1.8048756962660664,2.299996164307605,1.5911429883711676,3.288345637696295,2.5230204660101263,1.2613489972630176,M
171,0.05003309164830575,-0.12981473266996213,0.13111745452028825,-0.10960399133492985,-0.2314514147776845,-0.1057800045661081,0.11616929784029704,-0.9100129886641751,F
172,0.00839367666225776,0.27329734863283944,0.3702257747696853,0.4818340494067841,0.5705802385239116,0.47815558980161715,0.3317082084226696,-0.5998184192460048,M
173,-0.03324573832379023,-0.02903671234426159,-0.586207506227902,-0.10756454981513083,-0.17738186511690268,0.03564189719482523,-0.13529276450580455,-0.5998184192460048,F
174,-2.4066923925285235,-2.4980982103239224,-2.3795199080983784,-1.592277976228813,-1.5358793003440445,-1.48350304752746,-1.6081419868186853,-1.530402127500516,I
