,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,fat
33,7.305370985229396,7.257552419864766,7.210704528762922,7.164848773969176,7.120076337633994,7.076698013499184,7.034990179259829,6.995248697772851,6.957293241834006,6.920967995493153,6.886520259299197,6.85387109721295,6.823334227105455,6.794973349289151,6.768854517781052,6.744724560400133,6.722350233097861,6.701594492878794,6.682446919219536,6.664156744867113,6.645850243143127,6.626302305781008,6.6051546405693635,6.583113340143484,6.561364666734053,6.540762825242478,6.5219336045494645,6.504614429341739,6.489411119126514,6.4758706035356335,6.4634481402078485,6.450994560645585,6.438604503822574,6.428417625322764,6.423001343563492,6.4238223390872635,6.431280983460542,6.4452351040826175,6.466498203961517,6.4960361381287655,6.535156790070469,6.584630201647221,6.64489290054551,6.715705857753077,6.796856435534694,6.887627794353041,6.986604667234724,7.093208074793035,7.20844009937779,7.334282490646282,7.471664765767723,7.617449645129375,7.7651486040706414,7.903929765055392,8.021886498229126,8.112477944046189,8.175434490084918,8.218165748578706,8.247306454008713,8.268788868335598,8.283763662494742,8.294757912524899,8.301342349035247,8.30373886612494,8.300884668883945,8.292954645107129,8.279988928218431,8.262905795042114,8.240782937434615,8.214072117282187,8.183346941711651,8.14939654923499,8.111740942739537,8.070614173987076,8.026645223397168,7.980771842057418,7.932229894100938,7.881569072015063,7.828389959789949,7.773712317614095,7.716853723982035,7.6583228177305545,7.598504867595775,7.537646735352546,7.476141287975735,7.414236206224692,7.352892654304919,7.292623300477538,7.2332385705030875,7.174503208498048,7.115720680987246,7.057431405007294,7.0002202361810815,6.945211579069274,6.892985532854677,6.843891351787477,6.7981214101882195,6.755399244881254,6.715986066850554,6.680111703137208,1.9747245205916946
34,8.36152304582924,8.320600260898837,8.280408408834951,8.240800068496217,8.201921522923307,8.164124928939119,8.127798708367722,8.093181896377866,8.059998030496823,8.02795813337572,7.997536473511332,7.968661617523626,7.94148540408249,7.916124369087689,7.89270351135436,7.870940654435305,7.850613870307908,7.831499338191063,7.81379469391651,7.796820295436664,7.779878911468878,7.761785989465228,7.742104547287037,7.721337997997532,7.700618114123942,7.680606136827025,7.661937623487062,7.644223219881155,7.6280409129859,7.613063506729231,7.5988170429152095,7.583773471361875,7.568044123374478,7.55379027089732,7.544135769801032,7.540709408819915,7.543605610647714,7.552610615960449,7.568808678325635,7.593383409730136,7.6279253979260195,7.672923782843729,7.728675040921932,7.794709861453488,7.870878170702412,7.956357546798108,8.050034042267585,8.150834263118153,8.259427636590399,8.377436912028681,8.505421389272806,8.640038406752216,8.77494745185623,8.900302936355695,9.006094579318464,9.086814319059346,9.144554141052552,9.185430647752181,9.215738625607445,9.2405733693852,9.26080528715874,9.278908888957993,9.291486832153733,9.299734512270241,9.303275686512025,9.302549621459827,9.297085823463515,9.288828854434323,9.276786181069182,9.260313824309494,9.239249635328685,9.21367675917153,9.184037507673162,9.151499508273478,9.115571344921333,9.077718497081342,9.036449139704018,8.99303297475386,8.947686391254189,8.899889478583786,8.848176621969381,8.794226398678354,8.738646676375865,8.682098676504733,8.623962441273873,8.564957525727088,8.506287219274164,8.448807557160224,8.391466604014843,8.334814767194715,8.277023127827158,8.219250267643703,8.162224381820986,8.107155225283302,8.0548657739483,8.005461926875055,7.959366480761347,7.916116223919183,7.876089750695395,7.839634105354173,2.0848685177561714
35,6.523523220927655,6.4849822377131305,6.447215615126148,6.409958279794773,6.373183219878803,6.337053696624342,6.301779430043439,6.267500141284294,6.234235551795748,6.20173489775434,6.170214418538781,6.139578042448875,6.109835203281242,6.080920190200049,6.052880999610211,6.025810293008808,5.999647340187625,5.974554243039258,5.950211565041047,5.925844223855037,5.901422966877368,5.876798440111888,5.852134294472656,5.827810846230724,5.80415203227616,5.781198105057274,5.759309093312995,5.737535548290233,5.715316803990419,5.691959133094886,5.667768394229894,5.643558186582341,5.620432833232722,5.599569534331521,5.581600394774138,5.566450110734459,5.554832754767105,5.546744523272999,5.54364610324675,5.547525361420178,5.560802137122794,5.585495992976569,5.622216219577547,5.669814517331862,5.725698460793872,5.786711113333697,5.850098393905131,5.915221892072867,5.982097452084244,6.051734030385865,6.124630074242159,6.200086099779992,6.275789995901959,6.348401800320334,6.413740369772118,6.468193169979719,6.510321202789997,6.541134671833738,6.562141657405624,6.576380490833329,6.585177222031579,6.590601573442276,6.592425906333314,6.591316912716909,6.587083224157332,6.580019277961893,6.569780012125955,6.556750143754075,6.540493723337224,6.521512069694257,6.50009890752023,6.476501945225655,6.450363380232556,6.422142665796097,6.392428254174833,6.3621286501644185,6.330330479332181,6.297215076352241,6.262409943061878,6.226678048597013,6.189811730475429,6.15220071879183,6.11397319786225,6.075493787684388,6.037529701478496,6.000251520888626,5.9640776089193555,5.92866485235131,5.893407353008332,5.8578252908752235,5.822005387694092,5.78658625740548,5.75200192485079,5.718817311172774,5.687447030912334,5.65840107103195,5.632122161811371,5.608826230057417,5.58846568602177,5.570672820093686,2.187145086551757
36,6.68373332673564,6.644637042461604,6.6064686056978585,6.569027570688674,6.532184275959855,6.496121824398552,6.461143421301921,6.427386064430874,6.394558867673544,6.3627058950111355,6.331700400446752,6.301787837369126,6.27283331334364,6.244785745102444,6.217596501354429,6.191089940282454,6.16543220710522,6.14065100012867,6.116555531914363,6.092578758031779,6.068529674058575,6.044366120457819,6.020173396792934,5.996291568463991,5.972962699862435,5.950226893915997,5.928016791166976,5.905451284637782,5.881959860595934,5.8571619596020925,5.831416584796447,5.805501751254157,5.780615344298181,5.75802351614212,5.738085816387876,5.720861346496617,5.70676047969804,5.696017324714102,5.689918744227652,5.690420903785728,5.699956397918912,5.720571526959272,5.752907379381763,5.795712776098528,5.846608657519069,5.902317862615918,5.959996985142079,6.01929085078548,6.0802536371273765,6.144027309538933,6.210984561776098,6.2801172655975925,6.348911401590259,6.413176987385461,6.468079006064687,6.509920318177022,6.53775648233329,6.554236621900137,6.561882802366152,6.56419718844953,6.562409449540918,6.558372972443794,6.5518552632799025,6.542871219703917,6.531279482465097,6.5174936011642695,6.501166697078635,6.482531932131885,6.4609777834469,6.437169739984646,6.411509807142107,6.384118871787526,6.354610139428497,6.3232417312685305,6.290776018423388,6.257929207813893,6.223736014068642,6.18872971720993,6.152152485837613,6.11484846132194,6.076486146552068,6.0371860186505,5.997195951062804,5.956829500661056,5.91703073709825,5.877941256692152,5.839864752937569,5.802425340507616,5.764996398900791,5.7271627378184,5.689130334991014,5.651593406860531,5.614928801760641,5.579495131562212,5.545599359474277,5.5137146653521025,5.484352658748036,5.457839412071965,5.434114884620972,5.412689741669202,2.33662622556069
37,8.502188787526322,8.46614220167957,8.430527488476475,8.395126742375062,8.360041752671822,8.325417123946822,8.291301413284385,8.257648676261287,8.224548938882553,8.191653148655792,8.159045397027755,8.1267677212161,8.094787448667931,8.062905589351221,8.0308981625598,7.998815258568403,7.966497823191225,7.934263765453846,7.901969176356942,7.8690798430075,7.836273943306413,7.803890558892251,7.772520870166515,7.742715076822999,7.714439357438033,7.687036467510214,7.659432165283996,7.629584621204912,7.5964477033223705,7.559532979208086,7.5196740769676715,7.478453118092798,7.438035844297393,7.400412838875512,7.366391445837956,7.33566251901559,7.308331129598298,7.284467945272295,7.266324334209364,7.256937887661578,7.260114761259517,7.278828371551824,7.313693897543601,7.362694813118556,7.421490933842812,7.484688758296409,7.547559555529576,7.608008599802172,7.665213107221171,7.7199379125889065,7.772513887679564,7.822252611872396,7.867624627427126,7.906719037003497,7.937678487328531,7.959789425910974,7.9740193890475695,7.9826827507092295,7.986399063867435,7.9875760978586285,7.986602751744169,7.984332027707516,7.980383483990485,7.974602321032492,7.967036073952694,7.9582475703109194,7.947794698406889,7.935948951860171,7.9218558724506245,7.905931429802486,7.888656337529124,7.869821032523105,7.849026261892918,7.826561681961167,7.803345098571473,7.7799735171745885,7.755345676095397,7.729862674355181,7.702460363581578,7.674091361388482,7.644396040693803,7.613881137595945,7.5827579672712115,7.551238320614518,7.520360416409579,7.490408668383766,7.461816073765145,7.434096389645247,7.406385648521853,7.377694473299751,7.347637288905349,7.317134050212414,7.286854585760738,7.257599040911635,7.229933951649359,7.204596804778644,7.182169835895117,7.1628942980809915,7.146623123207082,7.132885439276022,2.3916982241429285
38,8.107836711670606,8.0745950977498,8.041480722919706,8.00857950303674,7.976025277803813,7.943989593402715,7.912420990212722,7.881364015735056,7.851057400777788,7.82120978238879,7.791864953720884,7.762815905881328,7.734107405540281,7.705867755304274,7.678076931699049,7.650353075202059,7.622353588472064,7.594490525878964,7.567497742965483,7.540187716418285,7.5128595775937415,7.486086119454442,7.460568867504617,7.436687522892143,7.41395220610937,7.391385990214693,7.36785433276655,7.342562069444251,7.3150618308262025,7.2848030845930065,7.252693175780031,7.220039650006449,7.1885383857389105,7.159711029498223,7.1337681552341135,7.11022097649664,7.089816287389228,7.073867020485154,7.064341121375681,7.064160415717527,7.076896511363378,7.105013364824827,7.148292487291383,7.20386846556143,7.2670524251066135,7.332489764065445,7.395986361052087,7.455882984548484,7.514606616001069,7.572760845894835,7.631163219894979,7.69008425036179,7.748350187379235,7.8033840498990195,7.85172668996306,7.890965757506834,7.9207101873333645,7.942376185794921,7.956593755036897,7.966015344549117,7.97131976923829,7.974405618599983,7.975415650147209,7.975006801201862,7.972180969465971,7.967450086196821,7.960466857770553,7.951909265124137,7.941013905554254,7.927701340651078,7.912342574904648,7.895389049863423,7.876678503476886,7.856334945813926,7.83458025895981,7.812492135089349,7.788539082117876,7.76350768388718,7.736880137684158,7.709538744148981,7.680403974766919,7.650354599304762,7.620304022834802,7.590560119383255,7.561470962187299,7.532884155859761,7.505087021221948,7.477823764748446,7.450623268369684,7.422763907171282,7.3937654726390605,7.364258558116035,7.335104917117075,7.307501073093124,7.2819089537458845,7.258666465032705,7.238309990194534,7.221387034297962,7.20787077526819,7.196917452574402,2.478239936200732
39,7.559398918760758,7.524241900822195,7.489686462609491,7.455585568558874,7.4218426779369455,7.388540631982613,7.355952126535471,7.324345859566009,7.293526217396321,7.263409379876819,7.233947977727143,7.205101469741607,7.176923455994116,7.1492200667416075,7.121944087770357,7.095296885748872,7.069097610105282,7.043098363396708,7.01759260247672,6.9922932442782635,6.96776474098778,6.944000420548546,6.921307093094563,6.899808475566657,6.879170002456277,6.858764387645801,6.837724020848999,6.814940488465836,6.79049723887766,6.764494376642157,6.737697880927936,6.7109617743730645,6.685199470085208,6.661456353840167,6.640048804723268,6.620920057275378,6.604764876866262,6.593034389178119,6.5871735954831525,6.589325646544014,6.601976485807592,6.626427090246098,6.661743249520267,6.70509282465077,6.752709894927862,6.800927418898157,6.847248721645604,6.890823285353562,6.934947856308271,6.980885839899986,7.029388724868176,7.080257795122524,7.131922154810347,7.181677948384789,7.22615735848309,7.262557891497887,7.289754520600917,7.308682858326065,7.32040202659943,7.3276472187361605,7.33122274199276,7.332448719397063,7.331400390212745,7.328647490551091,7.3239057601660935,7.317432856316004,7.308897481097956,7.298693498097458,7.28602224453576,7.271205337128327,7.254622253428987,7.236392243475884,7.216187062876846,7.194132686348854,7.1711182273189555,7.147820418492042,7.1226642610268645,7.096205787115694,7.068061017254285,7.039408274839831,7.009599726459036,6.979147211631983,6.948246184566981,6.9172524808778,6.886540646204341,6.855834455359598,6.825351831287507,6.79478409190067,6.7638693001476735,6.732327528665385,6.700215750633972,6.668265826001016,6.636918182176324,6.606744012129096,6.578023688360982,6.551310703931227,6.527040420340851,6.505088299250248,6.4852716480719215,6.467083560649204,2.7693347858497073
40,8.525905543975508,8.494683165408146,8.463785528275046,8.43311558371789,8.402654702272823,8.372548421065106,8.342917756919087,8.313787543005635,8.285105717279166,8.256752562432382,8.228604353860398,8.20072535645451,8.173284801185819,8.146076362066104,8.118935758319642,8.091839201960694,8.064689232725518,8.037575860736576,8.010240654795144,7.982337562325277,7.954399251254867,7.926653023186293,7.899716402207966,7.874184111599623,7.8499874545184065,7.826208672746674,7.802202209773451,7.776317204314834,7.747981843398657,7.7165959577102035,7.682706600797869,7.647772057643401,7.6137827268016585,7.582338625032766,7.554105066042259,7.528738221970681,7.506531258061497,7.48768263622579,7.474045180689014,7.468310724946284,7.473893815238335,7.493360101994942,7.527094940223913,7.572795953646477,7.626398571141329,7.683284169662691,7.739353368449454,7.793190966947605,7.844150003557564,7.892792274392533,7.938855887286883,7.981896629027201,8.020628470098917,8.053740053673575,8.080068964901258,8.09935889879453,8.112627031022052,8.121985945403875,8.12806672904088,8.1331296422469,8.136943791955778,8.140023795045327,8.141525294358637,8.141579089132684,8.140419052750167,8.138458914336033,8.135140637057239,8.130870476222038,8.124769383184837,8.116961780787959,8.107786190673517,8.097304700822006,8.085118305895397,8.071276210737354,8.056555924687768,8.041337077800192,8.025329757803481,8.007862161982466,7.9882789264879746,7.967282648823639,7.944775110362009,7.921734084582234,7.897971912436381,7.873941913316222,7.850458785325452,7.827709679848252,7.80615997364169,7.785095716074637,7.763683820180967,7.741354357921207,7.717790542024638,7.693704735230322,7.669804589113819,7.647079219384524,7.626025699629432,7.60692996259504,7.590230573712217,7.57660525134324,7.565820566305395,7.557387730946836,2.816539356063054
41,7.145551278704526,7.10534202961474,7.06581515537958,7.0269775439759075,6.988952244671808,6.951866324946942,6.915884584494562,6.8810311116864105,6.8473758366277275,6.8147543774839,6.783328904472937,6.752874696440397,6.723541777512008,6.695416021084029,6.668473322107715,6.642660324514848,6.6179156941773165,6.594426814735639,6.57193519122747,6.55022975576305,6.529139096327378,6.508473306187505,6.4880908468916525,6.468033399133052,6.44842179591739,6.429234839052392,6.410810372280701,6.392867689307631,6.375295313158761,6.357702465254873,6.340096330546579,6.32258436708932,6.305537893937111,6.289671466076256,6.275777225943522,6.26402312065445,6.255238940916451,6.2488284316879135,6.245192121687866,6.245081474718345,6.2497394003822615,6.260269502870918,6.276828415096895,6.298438311068132,6.3236479187604555,6.351097751997527,6.37985869925781,6.411376965986258,6.446167396820389,6.485405612648513,6.529009267190827,6.5754663030518055,6.621985099756432,6.665078398590724,6.701277632555601,6.728278708631696,6.745863114966564,6.755917700503545,6.759851438624579,6.760440654574032,6.7582122929606,6.754635944352839,6.749133465011727,6.742132859504606,6.733271755241764,6.723016455949407,6.711010309961579,6.697564553184248,6.682167653661564,6.665285337458887,6.647288016424766,6.6283108993692075,6.608095149214511,6.586677188149786,6.564571146350372,6.542628143377764,6.51965992333395,6.4963780638117745,6.4720961645343165,6.447685574774425,6.42270353720292,6.397136024212807,6.370945686920448,6.344180484696767,6.317375716450418,6.290549761549953,6.263971616836232,6.237596636557841,6.211212924978583,6.184657220717687,6.158047819575426,6.131789923033851,6.106016530105209,6.08108829554077,6.05706968480975,6.034200043723668,6.012716380207752,5.992481259364716,5.9734562594588985,5.955501475454773,3.4459336255743507
42,9.603334365505077,9.560519630765741,9.518740190697274,9.477880578479253,9.437958928640374,9.399073750770873,9.361488109783357,9.325502473742247,9.291110134455565,9.258060034971251,9.226105489441954,9.195710891198647,9.166950277705192,9.139826414728992,9.114227947721416,9.09000299569583,9.067296103207338,9.046336540036652,9.027183452275375,9.009234897313855,8.991729295461015,8.974248734425114,8.956562252487322,8.938532099983306,8.92030120634162,8.902286261414977,8.885443224831754,8.870481097292487,8.856616291591582,8.843624075340797,8.83102436518598,8.818607902734232,8.806297984299565,8.794186339252892,8.782816044042141,8.77245157393334,8.765046584538409,8.760520977240699,8.758220133134667,8.758656184994265,8.762412801282922,8.771121926778736,8.786172105337732,8.807451623697759,8.833585166159729,8.863665259666522,8.896347609389371,8.933582451939078,8.975422898645128,9.023146484739106,9.076542900645176,9.133801607976128,9.191101238076044,9.243270307380186,9.285812928598153,9.316686864450398,9.336303696451342,9.348287701759967,9.353745340936939,9.354561084869989,9.353554002462802,9.349867060184938,9.344403462276912,9.33690991692765,9.328099807363593,9.31869535292431,9.306837876539031,9.292612311893903,9.276253503255179,9.259138065411342,9.241583345295085,9.222646703428953,9.201687874641653,9.179378611424053,9.156666367481726,9.133443666886603,9.109150615235231,9.08406049643786,9.058256922935248,9.032527139894892,9.005923036628133,8.979078024745501,8.950972287995144,8.921211261066164,8.890730336313823,8.86022473589384,8.830699588649109,8.801153192481443,8.770828196257494,8.740144013595712,8.709167483174557,8.678399809721922,8.647817344669834,8.617577495104058,8.587804034932336,8.558897163364408,8.531056361658885,8.504765681934698,8.479981895941417,8.45604520881107,3.7921004738055646
43,10.338944214712981,10.299020098356076,10.260273978061225,10.222327734176059,10.185375780971667,10.149507159757128,10.114757510990819,10.080946516114258,10.048360221041508,10.0171607524236,9.987170408296198,9.958541493873506,9.931263027849067,9.905290140768239,9.880492690902134,9.856850804118807,9.834428899240933,9.813904223352237,9.794479799471619,9.775743106741679,9.757583255555623,9.739658770766665,9.721761792408774,9.70364290065128,9.685215437224532,9.667144115538752,9.650100853790384,9.633563926337663,9.617179328068968,9.60085047756782,9.58436212787657,9.567650975423826,9.550991796232124,9.534918651590779,9.52050569604176,9.50808195440732,9.496714857952234,9.485584279804739,9.478459732164257,9.477125186909968,9.483065143599413,9.49658995464518,9.517859045241616,9.54713388730634,9.58288622227248,9.621192215803147,9.66223882254584,9.70467248701989,9.748860105169001,9.796117005202758,9.846794428966673,9.898100192248938,9.945836866019615,9.987120135216527,10.0203032877605,10.044373991823232,10.059286510215527,10.067727454910894,10.071254531059711,10.069074850581693,10.064314083924288,10.058472706252719,10.054122924634836,10.050192310146652,10.045628985197562,10.039026416759683,10.028067398815075,10.014407836950095,10.000879012304216,9.988531120619507,9.973688374991166,9.956325648172863,9.939620300315942,9.922551643430008,9.90447069027719,9.882420866600786,9.860650800391998,9.838890981225543,9.816541673429507,9.793145109923572,9.769453237863559,9.744836697110465,9.720234123126271,9.69554539191805,9.670028096029572,9.64342634790247,9.61591346957446,9.58924184406723,9.563652751301623,9.537719620304618,9.51150206814123,9.484436035567924,9.45741646282679,9.431002831249367,9.405141505535063,9.380511239447204,9.35655619585121,9.334476677404371,9.314177902883397,9.296680695677734,3.8157027589122383
44,6.931466071826785,6.890035982931615,6.849613796660024,6.810230365343334,6.772078517931521,6.73516173141965,6.6996367958546035,6.665894447081197,6.6338591864468075,6.60357372598452,6.574789683625735,6.547735731620661,6.522665579885422,6.499767751412104,6.479204790100781,6.461143689987199,6.4453582452046705,6.43181322625309,6.42020722144344,6.409618332599367,6.399271965640714,6.388071249573462,6.375206395288984,6.3605611832340365,6.344658395434335,6.328685970523955,6.31463774305974,6.3031603993696494,6.294431259231239,6.288213023910943,6.284130238190203,6.281301935434456,6.2787726294103035,6.276256248953784,6.274131622341324,6.273186485548556,6.275064596738812,6.279343276515809,6.2853370487140054,6.29236998539177,6.300051131803742,6.307979836505904,6.315521809038929,6.322396079706035,6.329115097757257,6.336925755490739,6.347493375309335,6.36434561938324,6.388325359205686,6.420678226090771,6.461145696413603,6.50809865741347,6.558295048647976,6.607559087877087,6.651120333700315,6.685450531032048,6.709282742242173,6.724487845747377,6.732653169834427,6.73684935086722,6.738025482533657,6.737637659369068,6.735370725327395,6.730936112997998,6.72463568063019,6.716863077063625,6.707355585739305,6.696425842686705,6.683637109700193,6.669547463464688,6.654325897662024,6.637942560825949,6.620229776505348,6.601444285662921,6.582396158374105,6.563331847483088,6.543206438199592,6.522601650879955,6.501230505160471,6.480094610441169,6.458748289204534,6.4370323233978315,6.414635976956474,6.391337216241687,6.3673153727307366,6.342227044406363,6.316379384190255,6.290065798164169,6.263666630315682,6.237543124670259,6.211848627056428,6.186978122242801,6.162666267303486,6.138893950771776,6.115657329724685,6.093090729926306,6.071215052401984,6.049280441971841,6.027276560660677,6.005547549006402,3.8629073291255853
45,6.994417956228946,6.962394721900243,6.9307826937916115,6.899381984181928,6.867993363709416,6.836711694889367,6.805785395019542,6.775344202686434,6.745147074938624,6.714866021664288,6.684725871337483,6.6546824846734935,6.624587539186426,6.594125499509746,6.563217298932309,6.531844552407843,6.500046293786004,6.467696434919992,6.434649218567379,6.400615574506436,6.366124885757482,6.331761704198333,6.298437369395397,6.266816405208237,6.236856860609511,6.2076882368968915,6.177987588279413,6.145418285221884,6.108755417546735,6.067454732324676,6.022610896760549,5.9762957657805185,5.931096907958727,5.88931892170622,5.85151765538595,5.816687756600397,5.7842573506545145,5.755144499594558,5.732451267190339,5.720088880338132,5.722638817256055,5.743840841636966,5.784827593833944,5.843609855925459,5.915320311917655,5.993348570336766,6.071066317385332,6.143847021038124,6.210798314906015,6.2731196245510885,6.3320333467298555,6.387167743989869,6.436861623816745,6.478121792339325,6.508223595541011,6.526659697395708,6.5355445593890815,6.538707012061888,6.538253035191568,6.536563243497184,6.5331892718909605,6.528777908555473,6.522710638066024,6.5149804734797385,6.5053896332572085,6.4942944443501105,6.48140547465066,6.467049142624955,6.450397699968769,6.431842082477395,6.4117119395014015,6.390055945548075,6.366524137132228,6.341300622623322,6.31514974487483,6.288809932692766,6.261182152643087,6.232429557176778,6.201728746877821,6.1697044370328635,6.136168008650759,6.1017598718978485,6.066971643739285,6.032291306249514,5.998883949049417,5.967198671882176,5.937643462644127,5.909466118702036,5.8812955505792095,5.852059951240981,5.821450740194288,5.7903961666002,5.75973529851143,5.730459884704731,5.703284032620291,5.678946058535893,5.658195855703657,5.641357347749834,5.628532324953885,5.619090009096497,0.6451291262490794
46,7.297587399522306,7.265433314692113,7.23357545613165,7.20195136869808,7.170354856939755,7.1388772548781265,7.107629307044609,7.07679262203223,7.0461191415611415,7.015431400164715,6.984916817958564,6.954434330578127,6.9237836530980434,6.892797484125113,6.861342070756085,6.829418995967183,6.796980998870612,6.763984833711112,6.730318659686085,6.695741960910175,6.660591801617377,6.625515503221008,6.591434578201799,6.559116521265876,6.528539213863084,6.498748574605056,6.468312691695326,6.434989339537601,6.397604730738064,6.355577283263397,6.3099286604651965,6.262656987740883,6.216495663841013,6.173798734585328,6.135135522732348,6.099556846809733,6.066462582440921,6.036809946872093,6.013780400799061,6.001226525473597,6.003842187196651,6.025361102690372,6.067043405911166,6.126876323788238,6.199873961608361,6.27930046810732,6.358502117352486,6.432832525801119,6.501380250907151,6.565299009319255,6.625714855548372,6.682402695676701,6.733608400747585,6.776366580033719,6.807798610049763,6.8273340318120574,6.837239696426475,6.841367618121879,6.841889996491268,6.841182722190302,6.838719873905309,6.835391610283323,6.830201153580131,6.823543686321128,6.814910222261387,6.804718632916455,6.792718189684686,6.779166016742128,6.763391836196794,6.7456594808872365,6.726340144577988,6.705529620322964,6.682796650248861,6.658103597540837,6.632468070374726,6.606616391532618,6.579455920428247,6.551219245194528,6.520935779793837,6.489301722846493,6.4560237624955255,6.421831980627153,6.387170880946458,6.35262234888519,6.319270296412434,6.287623590618981,6.258150578353323,6.2299614053082735,6.201796737114479,6.172498267258291,6.141796647831165,6.1105210124808025,6.079523250004643,6.0499365447390465,6.022413509142395,5.997782755404403,5.976744339560059,5.959652374004635,5.946658078971467,5.937096952334215,0.8654171205780334
47,5.258165944488995,5.224427047852158,5.190977511836042,5.158003198264512,5.125457010667831,5.093184945568898,5.061223526422185,5.029804068769536,4.999104912101443,4.968608874455003,4.938525343858409,4.908584665538266,4.878752048727967,4.84897984880404,4.819236579270121,4.789422575471783,4.759514766165985,4.729441953051021,4.69926056416254,4.66871808238442,4.6382556751151345,4.608175004315249,4.579144692433517,4.551662114111578,4.52558295009528,4.500425102358224,4.474912643016743,4.447075794511925,4.415869077970521,4.380902284334481,4.343230921723213,4.304957147582039,4.268358418719472,4.235135789387461,4.2057992436335345,4.179765500299795,4.157575457373942,4.139834846914012,4.129023273585686,4.128244677793552,4.1408973440776835,4.169894144425387,4.21644189868349,4.279156489401111,4.3543105374021245,4.436491017573918,4.520514269132615,4.603451749657558,4.684709693372639,4.76504591705058,4.845001446275097,4.923561434262152,4.998182342667459,5.065317857759695,5.1213508442022215,5.1643504194210355,5.194951966908766,5.215836285697308,5.229574403853641,5.239059999171613,5.245344508425302,5.249523445036845,5.251239564341345,5.25063062042072,5.2475913026485355,5.242109393536128,5.233877298918765,5.223301784831565,5.209901280358462,5.1939516750513395,5.175856319105078,5.155438699887073,5.132598013844441,5.107503188932548,5.081066585291553,5.053838583633354,5.024999327245697,4.99478305711272,4.96226697243908,4.92830947142294,4.892771336309056,4.856141468191231,4.818753854343767,4.781074612126086,4.744193770709418,4.708613906930556,4.674570216892507,4.641501338822181,4.608356193146512,4.5742241615386,4.538976302897164,4.503368152273242,4.468298898972393,4.434654407356974,4.403149545037552,4.374283724812997,4.348828432933326,4.327196967468215,4.3096176968555335,4.295349832423364,0.07080685532002091
48,5.486378725424431,5.453336731452643,5.420771286821101,5.388666843996822,5.356947693304774,5.325599971468951,5.294872724761316,5.264713206840913,5.2349441798654635,5.205598442479995,5.176590414785957,5.148080645248349,5.1197717697778415,5.091424339443283,5.0629108695914296,5.034221257450396,5.005445530822984,4.976768830858913,4.947906514645772,4.918485248756392,4.888926449228858,4.8596966443065766,4.831614947784959,4.805294866999622,4.780464161512534,4.756253017287762,4.731537279947157,4.7045357166339326,4.674358975217576,4.640415073935122,4.603638090983969,4.565829073961316,4.529173649250352,4.495468211446121,4.465154025310304,4.437705684772373,4.4131270323289575,4.3920672714908005,4.376833521604579,4.370775328022943,4.377542035643539,4.400115727487532,4.439461223349393,4.493982736840668,4.559627283333055,4.631093525162493,4.703093217357711,4.772741812763133,4.839202803721001,4.903352298584218,4.965783352017932,5.02633369637765,5.08355693392435,5.134936577869843,5.177433266959666,5.208932779458315,5.229227478750116,5.240464986741499,5.244735913308381,5.244837838029385,5.241804903309345,5.236760919041446,5.22950989112317,5.220110753095647,5.208490096747622,5.194921243215007,5.179056435584651,5.161131864925325,5.140634796337577,5.11778454393044,5.093000427463311,5.06638259347885,5.037580204997403,5.006836823070907,4.974925904819994,4.942425050607906,4.908463409263279,4.873277981638102,4.836282127797157,4.79813931623646,4.758606804854629,4.71816063272568,4.67706854324589,4.63588926157398,4.595607198542783,4.556673861609146,4.5192442786397375,4.48271065993625,4.446120815182032,4.408747826844233,4.3705483454566405,4.332181164378455,4.294445998759393,4.258016761545417,4.223533866017595,4.191659553399333,4.163081220461353,4.138077277542395,4.116805161482174,4.098666703856262,0.28322742128008366
