CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.010913481754147341,0.5364946011371421,1.1483065511971773,0.0,4.526484952998251,8.389814943580838,1.386862303245485,2.59118963839801,0.5748017632037122,1.8471169781098424,7.027909892145061,4.281581938771857,2.202130136793194,2.3617732621539655
0.07328720696834964,0.0,1.1877020745546407,0.0,4.647421573879884,8.47529446414712,2.197643342065922,2.237800220653219,0.4598414105629698,1.8233598465585905,9.709612350989888,4.351753832262611,1.1578354506627486,2.220284541379765
0.07424146747575003,0.0,1.1877020745546407,0.0,4.647421573879884,8.684719289534518,3.0048683236985507,2.1210495601768664,0.4598414105629698,1.8233598465585905,9.709612350989888,4.166675463180745,1.4381830174091768,1.9808420908388098
0.0730114024070644,0.0,1.1877020745546407,0.0,4.647421573879884,8.311458716395075,2.0091723111120485,2.1384956075688946,0.4598414105629698,1.8233598465585905,9.709612350989888,4.3377194535644605,1.1872719451711236,2.165865802620457
0.12264924104444985,0.0,1.1877020745546407,0.0,4.647421573879884,8.455349242681654,1.0419247560280183,2.1384956075688946,0.4598414105629698,1.8233598465585905,9.709612350989888,4.241562030765411,0.9223434945957488,2.514145730680028
0.09125988901260763,0.0,1.1877020745546407,0.0,4.647421573879884,8.533705469867416,2.9052987224399005,2.0240742558724043,0.4598414105629698,1.8233598465585905,9.709612350989888,4.240465594929617,2.056349402085051,1.9046558565757787
0.0934139575482151,0.0,1.1877020745546407,0.0,4.647421573879884,7.772937736827483,1.3015169307380705,1.80473893525437,0.4598414105629698,1.8233598465585905,9.709612350989888,3.1685899218583327,1.638631527632873,2.198517045876042
0.08446369222819514,0.0,1.1877020745546407,0.0,4.647421573879884,8.159020238051868,2.4714597455272105,1.80473893525437,0.4598414105629698,1.8233598465585905,9.709612350989888,4.286515900032925,1.5811602764498551,1.9808420908388098
0.1456748488486255,0.0,1.1877020745546407,0.0,4.647421573879884,7.935348825903424,3.4884921012405656,1.8054044520486163,0.4598414105629698,1.8233598465585905,9.709612350989888,4.1288484268458845,2.9464529265049606,1.4801896942531767
0.0991546491128567,0.0,1.1877020745546407,0.0,4.647421573879884,8.498089002964797,3.172003011525571,1.9073235953960512,0.4598414105629698,1.8233598465585905,9.709612350989888,4.303839586238455,1.9386034240515513,2.1332145593648724
0.1434265179946041,0.0,1.1877020745546407,0.0,4.647421573879884,8.750253588635337,3.260904441220794,1.8904955278843947,0.4598414105629698,1.8233598465585905,9.709612350989888,4.351753832262611,2.624053224746568,1.654329658282962
0.11502679430850775,0.0,1.1877020745546407,0.0,4.647421573879884,8.281540884196875,3.5560571878089355,1.946731696998208,0.4598414105629698,1.8233598465585905,9.709612350989888,4.325877946537896,2.7866548134594966,1.578143424019931
0.08731018149783093,0.0,1.1877020745546407,0.0,4.647421573879884,8.439677997244504,3.346249813728208,2.091434062832906,0.4598414105629698,1.8233598465585905,9.709612350989888,4.32357543128273,2.28483266898339,1.6978646492904086
0.09781635693784395,0.0,1.1877020745546407,0.0,4.647421573879884,7.976663927510462,3.047541009952258,2.1175793654640107,0.4598414105629698,1.8233598465585905,9.709612350989888,3.3268056129632697,2.3142691634917654,1.5128409375087615
0.07819233872285285,0.0,1.1877020745546407,0.0,4.647421573879884,8.281540884196875,3.211119640591469,2.2256783076151616,0.4598414105629698,1.8233598465585905,9.709612350989888,4.132247377936843,2.0759737317573013,1.8067021268090246
0.11122604453147157,0.0,1.1877020745546407,0.0,4.647421573879884,8.614911014405386,3.1577787827743347,2.117008922497514,0.4598414105629698,1.8233598465585905,9.709612350989888,3.3592601137027436,2.42220297668914,1.6107946672755158
0.08995534507505173,0.0,1.1877020745546407,0.0,4.647421573879884,9.253158101300311,3.3569179852916355,2.1176269023778853,0.4598414105629698,1.8233598465585905,9.709612350989888,4.2535131813755545,1.7942244271771408,2.002609586342533
0.11665834702969718,0.0,1.1877020745546407,0.0,4.647421573879884,9.508172004323061,3.104437924957201,2.015089779150079,0.4598414105629698,1.8233598465585905,9.709612350989888,4.168977978435911,1.679281924811105,2.2855870278909345
0.13159601516749153,0.0,1.1877020745546407,0.0,4.647421573879884,8.139075016586402,3.346249813728208,2.0122375643175947,0.4598414105629698,1.8233598465585905,9.709612350989888,3.949032949775825,3.167927504234639,1.3822359644864222
0.15765314568115252,0.0,1.1877020745546407,0.0,4.647421573879884,8.650527481308005,3.5560571878089355,1.9846661542702475,0.4598414105629698,1.8233598465585905,9.709612350989888,4.130602724183154,1.8278661351867118,1.578143424019931
0.1615248831300807,0.0,1.1877020745546407,0.0,4.647421573879884,8.476719122823226,2.9159668940033274,1.8967228636019853,0.4598414105629698,1.8233598465585905,9.709612350989888,2.550309754054632,3.8842155372717633,1.4366547032457302
0.1340293794613625,0.0,1.1877020745546407,0.0,4.647421573879884,8.121979112473145,3.378254328418489,1.8003180022640195,0.4598414105629698,1.8233598465585905,9.709612350989888,3.933682848074722,2.5721889248984793,1.4257709554938687
0.18768907701774273,0.0,1.1877020745546407,0.0,4.647421573879884,8.684719289534518,3.445819414986859,1.7872928878623418,0.4598414105629698,1.8233598465585905,9.709612350989888,2.72255982385772,2.851134753811175,1.4693059465013152
0.00746767033657107,0.0,0.869619700779565,0.0,4.310526701423907,8.452499925329445,2.4252310020856944,1.5973829169327696,0.5748017632037122,1.6570599256998266,8.877359863762182,4.351753832262611,1.3568822230527127,2.057028325101841
0.01133940778549922,0.0,0.869619700779565,0.0,4.310526701423907,8.32143132712781,2.1834191133146863,1.605749413774723,0.5748017632037122,1.6570599256998266,8.877359863762182,4.139703141620236,1.599382868288373,2.1767495503723184
0.009326150861349625,0.0,0.869619700779565,0.0,4.310526701423907,8.33425325521275,1.4757637329407083,1.8701972656598822,0.5748017632037122,1.6570599256998266,8.877359863762182,4.351753832262611,1.2293240801830878,2.2855870278909345
0.020371134368346044,0.0,0.869619700779565,0.0,4.310526701423907,8.499513661640902,1.0739292707182986,1.8288876875027362,0.5748017632037122,1.6570599256998266,8.877359863762182,4.313707508760593,1.419960425570659,2.6882856947098133
0.003215392417008861,3.2189676068228525,0.430432570016731,0.0,3.6972052669527695,9.395623968910785,0.775220466942348,2.5675162552883912,0.34488105792222734,1.4966992877288756,8.461233620148331,4.33782909714804,0.605550744172285,3.3521943075733707
0.0039089768833632885,3.2189676068228525,0.430432570016731,0.0,3.6972052669527695,10.006802540959722,0.5618570356738118,2.5675162552883912,0.34488105792222734,1.4966992877288756,8.461233620148331,4.3377194535644605,0.27754409107896394,3.798427965399696
0.014830604763793314,0.0,1.0082335792595292,0.0,3.869971868212245,9.644939237229115,0.10312565844645913,2.719539305859799,0.34488105792222734,1.3838529128604287,8.276288622986618,4.2257733547299905,0.6784411115263563,2.895076901995184
0.016466812414287147,0.0,1.0082335792595292,0.0,3.869971868212245,8.788719372890164,0.23469977439538975,2.719539305859799,0.34488105792222734,1.3838529128604287,8.276288622986618,4.203406063679813,0.814409681398374,2.7535881812209833
0.018545238348698232,0.0,1.0082335792595292,0.0,3.869971868212245,8.848555037286564,0.2311437172075808,2.719539305859799,0.34488105792222734,1.3838529128604287,8.276288622986618,4.3250007978692615,1.042892948296713,2.6882856947098133
0.014277831908896749,0.0,1.0082335792595292,0.0,3.869971868212245,8.64625350527969,1.4224228751235743,2.719539305859799,0.34488105792222734,1.3838529128604287,8.276288622986618,4.269411500994554,1.338659631214195,2.3073545233946575
0.019948699533972457,0.0,1.0082335792595292,0.0,3.869971868212245,8.094910597627155,1.20194732947942,2.4245727552670586,0.34488105792222734,1.3838529128604287,8.276288622986618,4.351753832262611,1.4311743282405163,2.1005633161092874
0.021920062094382523,0.0,1.0082335792595292,0.0,3.869971868212245,8.243075099942047,1.1841670435403755,2.4245727552670586,0.34488105792222734,1.3838529128604287,8.276288622986618,4.351753832262611,1.9834590347309797,2.1767495503723184
0.026680891040449572,0.0,1.0082335792595292,0.0,3.869971868212245,8.590691816911606,3.04042889557664,2.7045651779892568,0.34488105792222734,1.3838529128604287,8.276288622986618,4.306142101493621,2.635267127416425,1.8067021268090246
0.029543672562650728,0.0,1.0082335792595292,0.0,3.869971868212245,7.691732192289512,3.3889224999819154,2.7904168444470305,0.34488105792222734,1.3838529128604287,8.276288622986618,4.351753832262611,4.318754265728726,1.5672596762680695
0.02557534533065644,0.0,1.0082335792595292,0.0,3.869971868212245,7.980937903538775,2.20475545644154,2.8939047059523317,0.34488105792222734,1.3838529128604287,8.276288622986618,4.351753832262611,2.2708152906460684,2.111447063861149
0.010325796929467834,0.9013109299103987,0.8229287101336822,0.0,3.792226897645481,8.495239685612589,1.6251181348286836,3.239498069821666,0.4598414105629698,1.4432457417385587,7.76768988079191,4.337061592062985,1.8853373863697298,2.144098307116734
0.005047107098287163,0.9013109299103987,0.8229287101336822,0.0,3.792226897645481,8.71178780438051,2.2403160283196293,3.239498069821666,0.4598414105629698,1.4432457417385587,7.76768988079191,4.319628262273876,1.3218387772094091,2.2311682891316265
0.006237605267885449,0.9013109299103987,0.8229287101336822,0.0,3.792226897645481,9.275952640117987,0.7503280666276855,3.239498069821666,0.4598414105629698,1.4432457417385587,7.76768988079191,4.351753832262611,0.7401175762105705,2.7209369379653983
0.005796550716294296,0.9013109299103987,0.8229287101336822,0.0,3.792226897645481,8.545102739276254,0.7609962381911122,3.239498069821666,0.4598414105629698,1.4432457417385587,7.76768988079191,4.351753832262611,1.181664993836195,2.5467969739356127
0.0015826759634933229,3.2189676068228525,0.5836373830735335,0.0,3.5417153258192418,8.388390284904732,1.6926832213970535,3.4795594848890854,0.34488105792222734,2.7855236743842964,9.755848600280316,4.351753832262611,2.074571993923569,2.057028325101841
0.0015256530795145194,3.862761128187423,0.17800940183742772,0.0,3.481247015378426,10.327350743083288,0.7787765241301569,4.134095252030332,0.5748017632037122,1.3422779326457377,8.276288622986618,4.341118404655419,0.6742358980251598,3.852846704159004
0.0023914699301314547,3.648163287732566,0.1079729158686037,0.0,3.5417153258192418,9.093596329576581,1.2695124160477902,4.367501499155288,0.2299207052814849,1.8589955438854686,7.99887112724405,4.351753832262611,0.8088027300634454,2.6882856947098133
0.0016664646909723812,4.291956809097137,0.19260033641426608,0.0,3.5503536558822155,9.710473536329934,1.440203161062619,3.9573530062440616,0.5748017632037122,1.5204564192801275,6.981673642854633,4.30789639883089,0.5536864443241958,3.4392642895882637
0.017973845776584098,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,8.75452756466365,1.0383686988402092,3.7149147454829055,0.9196828211259396,1.6867563401388916,9.108541110214322,4.283555523276284,0.9615921539402489,2.535913226183751
0.012019027463940471,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,8.443951973272817,1.6784589926458178,3.295258869796732,0.9196828211259396,1.6867563401388916,9.108541110214322,4.351753832262611,1.2924022827010342,2.1332145593648724
0.01737685109329581,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,8.178965459517334,2.3541098583295157,3.4347321751052085,0.9196828211259396,1.6867563401388916,9.108541110214322,4.332127630801916,1.8432852513577656,2.035260829598118
0.019982447771429303,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,8.499513661640902,3.321357413413546,3.241304472548906,0.9196828211259396,1.6867563401388916,9.108541110214322,4.14540460796636,2.0241094319092117,1.7413996402978549
0.012832476359882996,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,9.197596412932228,2.4110067733344582,3.4347797120190835,0.9196828211259396,1.6867563401388916,9.108541110214322,4.351753832262611,0.9433695621017311,2.4161920009132736
0.0147212139251401,1.0729892022742842,0.7485149437918067,0.0,3.9131635185271136,9.633541967820278,1.543328819509078,3.793873559428843,0.9196828211259396,1.6867563401388916,9.108541110214322,4.337280879230144,1.331650942045534,2.7209369379653983
0.0022704417682172595,0.751092441591999,0.20135489716036906,0.0,3.594409139203382,10.1207752350481,2.115854026746317,4.384282029753069,0.34488105792222734,1.2828851037676077,8.599942368019615,4.311624280672587,1.1283989561543737,3.591636758114326
0.004170816656735345,3.4335654472777093,0.491714495239452,0.0,3.438055365063557,8.961103072698839,0.6329781794299906,3.1429030608282016,0.4598414105629698,2.0015383331929804,7.444036135758914,4.351753832262611,0.6546115683529099,2.5576807216874746
0.005095983855983281,3.4335654472777093,0.491714495239452,0.0,3.438055365063557,8.244499758618153,1.1059337854085791,3.1429030608282016,0.4598414105629698,2.0015383331929804,7.444036135758914,4.351753832262611,1.4353795417417126,2.111447063861149
0.006736846435781505,0.5364946011371421,0.8856697288140871,0.0,3.533076995756268,8.374143698143685,0.7609962381911122,3.088948663580376,0.4598414105629698,2.0490525962954846,8.738651115890898,4.3441884249956395,1.1354076453230342,2.3944245054095505
0.01577322794793272,0.5364946011371421,0.8856697288140871,0.0,3.533076995756268,7.969540634129938,1.3086290451136882,3.088948663580376,0.4598414105629698,2.0490525962954846,8.738651115890898,4.351753832262611,1.8348748243553727,1.893772108823917
0.014914393491272373,0.5364946011371421,0.8856697288140871,0.0,3.533076995756268,8.384116308876418,1.1734988719769488,3.088948663580376,0.4598414105629698,2.0490525962954846,8.738651115890898,4.351753832262611,1.232127555850552,2.274703280139073
0.010271101510141227,0.0,1.5772800277562244,0.0,3.567630316008163,9.142034724564141,0.23469977439538975,2.513419247298941,0.4598414105629698,1.8114812807829646,8.877359863762182,4.207353232688668,0.9419678242679989,2.6338669559505057
0.018475414409132352,0.0,1.5772800277562244,0.0,3.567630316008163,8.492390368260379,0.6223100078665638,2.513419247298941,0.4598414105629698,1.8114812807829646,8.877359863762182,4.132905239438319,1.3849169797273555,2.3617732621539655
0.010664443036362362,0.0,1.5772800277562244,0.0,3.567630316008163,8.640554870575272,0.277372460649097,2.513419247298941,0.4598414105629698,1.8114812807829646,8.877359863762182,4.286077325698608,0.7737592842201418,2.481494487424443
0.02273816591962944,0.0,1.5772800277562244,0.0,3.567630316008163,8.896993432274126,0.22047554564415403,2.513419247298941,0.4598414105629698,1.8114812807829646,8.877359863762182,4.135427041860644,1.0569103266340345,2.5467969739356127
0.009188830446870059,0.0,1.8720169062083587,0.0,3.7749502375195334,8.936883875205059,0.21336343126853613,2.021031893384421,0.5748017632037122,2.3638345893495734,8.646178617310042,4.330044402713909,0.9503782512703918,2.622983208198644
0.011069421885844477,0.0,1.8720169062083587,0.0,3.7749502375195334,8.955404437994419,1.600225734514021,2.1403970841238844,0.5748017632037122,2.3638345893495734,8.646178617310042,4.201871053509702,1.2531536233565341,2.329122018898381
0.011815374306873315,0.0,1.8720169062083587,0.0,3.7749502375195334,8.945431827261686,2.649262604917657,1.926290824032071,0.5748017632037122,2.3638345893495734,8.646178617310042,4.0969421440243075,1.677880186977373,2.1767495503723184
0.010132617363335561,0.0,1.8720169062083587,0.0,3.7749502375195334,8.747404271283127,1.6286741920164924,1.944497462046095,0.5748017632037122,2.3638345893495734,8.646178617310042,4.242768110184783,1.4395847552429089,2.2638195323872115
0.006570432713149487,0.0,1.8720169062083587,0.0,3.7749502375195334,8.878472869484764,1.9096027098533985,2.3835483985931614,0.5748017632037122,2.3638345893495734,8.646178617310042,4.2366280695043415,1.7297444868254621,2.3073545233946575
0.009760223018984191,0.0,1.8720169062083587,0.0,3.7749502375195334,8.368445063439266,1.3015169307380705,2.1403970841238844,0.5748017632037122,2.3638345893495734,8.646178617310042,4.34254377124195,1.2755814286962484,2.2094007936279034
0.004786431057241204,1.0729892022742842,0.7091194204343433,0.0,3.679928606826822,9.583678914156613,1.1912791579159934,2.5673261076328924,0.4598414105629698,1.6689384914754526,8.784887365181326,4.351753832262611,0.7415193140443027,3.047449370521246
0.005192573639049417,1.0729892022742842,0.7091194204343433,0.0,3.679928606826822,9.4298157771373,2.503464260217491,2.5673261076328924,0.4598414105629698,1.6689384914754526,8.784887365181326,4.33782909714804,1.0120547159546058,2.6012157126949207
0.0042580965811926975,1.0729892022742842,0.7091194204343433,0.0,3.679928606826822,8.978198976812095,1.1450504144744773,2.5673261076328924,0.4598414105629698,1.6689384914754526,8.784887365181326,4.351753832262611,0.9419678242679989,2.6991694424616752
0.0041324134899741105,1.0729892022742842,0.7091194204343433,0.0,3.679928606826822,8.785870055537956,1.660678706706773,2.5673261076328924,0.4598414105629698,1.6689384914754526,8.784887365181326,4.2831169489419665,1.052705113132838,2.4923782351763046
0.005887321837729942,0.0,0.6551329625000414,0.0,3.8786101982752186,9.102144281633208,1.706907450148289,2.2719792617291548,0.34488105792222734,1.4670028732898106,8.553706118729187,4.351753832262611,1.3484717960503196,2.6012157126949207
0.006674004890172211,0.0,0.6551329625000414,0.0,3.8786101982752186,9.445487022574452,1.994948082360813,2.1095456270191804,0.34488105792222734,1.4670028732898106,8.553706118729187,4.301317783816132,0.9153348054270882,2.895076901995184
0.0060374433077965885,0.0,0.6551329625000414,0.0,3.8786101982752186,8.569321936770034,1.60378179170183,2.104554251062333,0.34488105792222734,1.4670028732898106,8.553706118729187,4.341776266156895,1.8026348541795334,2.4488432441688586
0.008321849863927025,0.0,0.6551329625000414,0.0,3.8786101982752186,8.720335756437137,2.0198404826754754,1.781493384369624,0.34488105792222734,1.4670028732898106,8.553706118729187,4.332566205136233,1.183066731669927,2.4161920009132736
0.006586724965714858,0.0,0.49755086907018736,0.0,4.224143400794169,9.98258334346594,3.0688773530791114,1.6265705820518577,0.2299207052814849,1.6036063797095095,8.230052373696191,4.351753832262611,0.7709558085526776,2.568564469439336
0.0061701087929717634,0.0,0.49755086907018736,0.0,4.224143400794169,10.085158768145481,2.2438720855074386,1.6231479242528766,0.2299207052814849,1.6036063797095095,8.230052373696191,4.34254377124195,0.7989905652273205,3.123635604784277
0.00545092221544318,0.0,0.49755086907018736,0.0,4.224143400794169,9.142034724564141,2.3505538011417064,1.4699839877484757,0.2299207052814849,1.6036063797095095,8.230052373696191,4.30000206081318,1.2349310315180164,2.45972699192072
0.00457579550621746,0.0,0.49755086907018736,0.0,4.224143400794169,9.124938820450884,2.6279262617908037,1.4698889139207263,0.2299207052814849,1.6036063797095095,8.230052373696191,4.315023231763544,1.1494250236603556,2.3944245054095505
0.0048911669665900265,1.2017479065471983,2.194476560356486,0.0,4.008185149219825,9.17765119146676,1.9060466526655895,1.7426557257339643,0.4598414105629698,1.6036063797095095,8.414997370857902,4.331031194966123,1.1438180723254272,2.4923782351763046
0.003345730437531841,1.2017479065471983,2.194476560356486,0.0,4.008185149219825,8.848555037286564,1.0277005272767823,1.7426557257339643,0.4598414105629698,1.6036063797095095,8.414997370857902,4.345504147998591,0.8704791947476597,2.7209369379653983
0.004997066608264948,1.2017479065471983,2.194476560356486,0.0,4.008185149219825,8.902692066978544,2.7488322061763073,1.7184594365717234,0.4598414105629698,1.6036063797095095,8.414997370857902,4.351753832262611,1.4844403659223375,2.2420520368834884
0.014202189307700378,0.0,0.421678009270628,0.0,3.8440568780233235,9.438363729193929,2.0554010545535646,1.661510213749789,0.2299207052814849,1.6392420770363876,8.322524872277047,3.925021004971957,0.932155659431874,3.0909843615286925
0.013387576679431756,0.0,0.421678009270628,0.0,3.8440568780233235,8.780171420833536,2.475015802715019,1.661510213749789,0.2299207052814849,1.6392420770363876,8.322524872277047,4.296164535387904,1.589570703452248,2.329122018898381
0.014061377696242517,0.0,0.421678009270628,0.0,3.8440568780233235,11.495570857489179,2.7026034627347912,1.661510213749789,0.2299207052814849,1.6392420770363876,8.322524872277047,4.351753832262611,0.5901316280012314,4.212010379970437
0.009527476553764585,0.0,0.421678009270628,0.0,3.8440568780233235,11.140830847139098,1.3121851023014972,1.661510213749789,0.2299207052814849,1.6392420770363876,8.322524872277047,4.3148039445963855,0.5004204066423744,4.767081515315377
0.007983203757032497,0.0,0.421678009270628,0.0,3.8440568780233235,10.565268741992782,2.2225357423805847,1.661510213749789,0.2299207052814849,1.6392420770363876,8.322524872277047,4.351753832262611,0.8676757190801954,3.6134042536180493
0.017300044759773335,0.0,1.2489839997773617,0.0,4.491931632746356,9.583678914156613,2.84128969305934,1.3204803936124296,0.5748017632037122,2.2806846289201914,9.663376101699459,4.328290105376641,1.320437039375677,2.993030631761938
0.013303787951952698,0.0,1.2489839997773617,0.0,4.491931632746356,9.660610482666268,2.535468774907771,1.3577017971763483,0.5748017632037122,2.2806846289201914,9.663376101699459,4.337280879230144,1.0751329184725522,2.8841931542433223
0.02662154069181857,0.0,1.2489839997773617,0.0,4.491931632746356,9.124938820450884,3.0368728383888315,1.2904846009574709,0.5748017632037122,2.2806846289201914,9.663376101699459,0.7762765717414787,1.4900473172572661,2.0243770818462563
0.024625739752560445,0.0,1.2489839997773617,0.0,4.491931632746356,8.743130295254813,3.1079939821450098,1.2904846009574709,0.5748017632037122,2.2806846289201914,9.663376101699459,4.325110441452841,1.8839356485359977,2.1005633161092874
0.01624570327232852,0.0,1.2489839997773617,0.0,4.491931632746356,8.785870055537956,3.200451469028042,1.1508686849073697,0.5748017632037122,2.2806846289201914,9.663376101699459,4.305593883575725,1.72834274899173,2.1876332981241804
0.015433418108712094,0.0,1.2489839997773617,0.0,4.491931632746356,8.335677913888857,3.4387073006112407,1.0015552384268227,0.5748017632037122,2.2806846289201914,9.663376101699459,4.32050541094251,2.308662212156836,2.122330811613011
0.0199230974227983,0.0,1.2489839997773617,0.0,4.491931632746356,8.314308033747286,3.2680165555964122,1.0510411657704233,0.5748017632037122,2.2806846289201914,9.663376101699459,4.338267671482358,2.6156427977441754,2.122330811613011
0.015264676921427882,0.0,1.2489839997773617,0.0,4.491931632746356,8.728883708493765,3.0297607240132134,1.0089234600774066,0.5748017632037122,2.2806846289201914,9.663376101699459,4.250772091786072,1.975048607728587,2.220284541379765
0.014898101238707,0.0,1.2489839997773617,0.0,4.491931632746356,9.223240269102112,3.4529315293624765,1.1565255776584635,0.5748017632037122,2.2806846289201914,9.663376101699459,4.3335529973884475,1.7199323219893372,2.1549820548685954
0.030679475312922404,0.0,1.2489839997773617,0.0,4.491931632746356,8.87419889345645,3.2431241552817496,1.209861995025918,0.5748017632037122,2.2806846289201914,9.663376101699459,4.289585920373146,2.1797023314534796,2.111447063861149
0.012560162995576055,0.0,1.2489839997773617,0.0,4.491931632746356,8.825760498468888,1.934495110168061,1.3204803936124296,0.5748017632037122,2.2806846289201914,9.663376101699459,4.314365370262069,1.8222591838517834,2.3617732621539655
0.01173507677637255,0.0,1.4605525511415176,0.0,4.7251665444466475,9.566583010043354,2.9017426652520912,1.272800868996069,0.6897621158444547,2.5657702075352153,8.230052373696191,4.337390522813722,1.4241656390718553,2.481494487424443
0.01434765584846263,0.0,1.4605525511415176,0.0,4.7251665444466475,8.424006751807351,3.3035771274745014,1.118733731128048,0.6897621158444547,2.5657702075352153,8.230052373696191,4.330373333464647,2.272217028479801,2.04614457734998
0.02584882242728948,0.0,1.4605525511415176,0.0,4.7251665444466475,8.679020654830099,3.3924785571697247,1.2112405655282852,0.6897621158444547,2.5657702075352153,8.230052373696191,4.351753832262611,2.3955699578482292,2.035260829598118
0.016561074732701086,0.0,1.4605525511415176,0.0,4.7251665444466475,8.909815360359067,2.994200152135124,1.0726704615834284,0.6897621158444547,2.5657702075352153,8.230052373696191,4.262284668061899,1.4648160362500875,2.013493334094395
0.019939389675363673,0.0,1.4605525511415176,0.0,4.7251665444466475,8.445376631948921,3.1364424396474813,1.170881725648634,0.6897621158444547,2.5657702075352153,8.230052373696191,3.781716841233806,2.2091388259618543,1.9917258385906715
0.0153123899467979,0.0,1.4605525511415176,0.0,4.7251665444466475,8.798691983622899,2.5781414611614784,1.2978052856941804,0.6897621158444547,2.5657702075352153,8.230052373696191,4.3122821421740625,1.6876923518134979,2.3073545233946575
0.017570030659428082,0.0,1.4605525511415176,0.0,4.7251665444466475,8.577869888826664,2.937303237130181,1.3060291717945096,0.6897621158444547,2.5657702075352153,8.230052373696191,4.325549015787158,1.4437899687441054,2.089679568357426
0.015196016714188097,0.0,1.4605525511415176,0.0,4.7251665444466475,8.365595746087056,2.5994778042883318,1.177727041246596,0.6897621158444547,2.5657702075352153,8.230052373696191,3.712860670746002,2.154471050446301,2.220284541379765
0.016846189152595104,0.0,1.4605525511415176,0.0,4.7251665444466475,8.164718872756287,2.318549286451426,1.3116385276317286,0.6897621158444547,2.5657702075352153,8.230052373696191,4.292546297129787,1.907765191709444,2.1005633161092874
0.00802858931775032,0.0,3.7425747189590335,0.0,5.018869766587755,8.362746428734846,2.478571859902828,1.0732409045499252,0.2299207052814849,1.1165851829088438,8.831123614471755,4.26678005498865,2.0142972670730868,2.3944245054095505
0.008338142116492397,0.0,3.7425747189590335,0.0,5.018869766587755,8.553650691332882,2.9906440949473145,1.0445761454834592,0.2299207052814849,1.1165851829088438,8.831123614471755,4.140909221039609,2.0002798887357653,2.2094007936279034
0.010821546900385596,0.0,3.7425747189590335,0.0,5.018869766587755,8.492390368260379,3.3035771274745014,0.9920478556518754,0.2299207052814849,1.1165851829088438,8.831123614471755,4.145514251549939,2.513315935881729,2.2311682891316265
